"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Denominator","Payment","Lower Estimate","Higher Estimate","Footnote","Measure Start Date","Measure End Date"
"161325","GREENE COUNTY MEDICAL CENTER","1000 WEST LINCOLNWAY","JEFFERSON","IA","50129","GREENE","5153862114","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161326","MADISON COUNTY MEMORIAL HOSPITAL","300 WEST HUTCHINGS STREET","WINTERSET","IA","50273","MADISON","5154622373","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161327","DAVIS COUNTY HOSPITAL","509 NORTH MADISON STREET","BLOOMFIELD","IA","52537","DAVIS","6416642145","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161328","REGIONAL HEALTH SERVICES OF HOWARD COUNTY","235 8TH AVENUE WEST","CRESCO","IA","52136","HOWARD","5635472101","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161329","JACKSON COUNTY REGIONAL HEALTH CENTER","700 W GROVE ST","MAQUOKETA","IA","52060","JACKSON","5636522474","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161330","AUDUBON COUNTY MEMORIAL HOSPITAL","515 PACIFIC STREET","AUDUBON","IA","50025","AUDUBON","7125632611","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161331","MERCY MEDICAL CENTER-NEW HAMPTON","308 NORTH MAPLE AVENUE","NEW HAMPTON","IA","50659","CHICKASAW","6413944121","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161332","MANNING REGIONAL HEALTHCARE CENTER","1550 SIXTH STREET","MANNING","IA","51455","CARROLL","7126552072","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161333","STORY COUNTY HOSPITAL","640 SOUTH 19TH STREET","NEVADA","IA","50201","STORY","5153822111","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161335","BUCHANAN COUNTY HEALTH CENTER","1600 FIRST ST EAST","INDEPENDENCE","IA","50644","BUCHANAN","3193320999","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161336","HEGG MEMORIAL HEALTH CENTER","1202 21ST AVENUE","ROCK VALLEY","IA","51247","SIOUX","7124768000","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"161337","VAN BUREN COUNTY HOSPITAL","304 FRANKLIN STREET","KEOSAUQUA","IA","52565","VAN BUREN","3192933171","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161338","MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN","201 EIGHTH AVENUE SE","OELWEIN","IA","50662","FAYETTE","3192836000","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","7 - No cases met the criteria for this measure.","07/01/2010","06/30/2013"
"161339","WAVERLY HEALTH CENTER","312  9TH STREET SW","WAVERLY","IA","50677","BREMER","3193524120","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161341","LUCAS COUNTY HEALTH CENTER","1200 NORTH 7TH STREET","CHARITON","IA","50049","LUCAS","6417743000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161342","MONROE COUNTY HOSPITAL","6580 165TH STREET","ALBIA","IA","52531","MONROE","6419322134","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161343","REGIONAL MEDICAL CENTER","709 W MAIN STREET","MANCHESTER","IA","52057","DELAWARE","5639273232","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161344","WASHINGTON COUNTY HOSPITAL AND CLINICS","400 EAST POLK STREET","WASHINGTON","IA","52353","WASHINGTON","3196535481","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161345","OSCEOLA COMMUNITY HOSPITAL","600 9TH AVENUE NORTH","SIBLEY","IA","51249","OSCEOLA","7127542574","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161346","SIOUX CENTER HEALTH","1101 9TH STREET SE","SIOUX CENTER","IA","51250","SIOUX","7127221271","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161347","FLOYD COUNTY MEMORIAL HOSPITAL","800 11TH ST","CHARLES CITY","IA","50616","FLOYD","6412286830","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161348","CLARKE COUNTY HOSPITAL","800 S FILLMORE ST","OSCEOLA","IA","50213","CLARKE","6413422184","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161349","VIRGINIA GAY HOSPITAL","502 NORTH 9TH AVENUE","VINTON","IA","52349","BENTON","3194726200","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161350","STEWART MEMORIAL COMMUNITY HOSPITAL","1301 WEST MAIN STREET","LAKE CITY","IA","51449","CALHOUN","7124643171","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161351","AVERA HOLY FAMILY HOSPITAL","826 NORTH 8TH STREET","ESTHERVILLE","IA","51334","EMMET","7123622631","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161352","CLARINDA REGIONAL HEALTH CENTER","220 ESSIE DAVISON DRIVE","CLARINDA","IA","51632","PAGE","7125422176","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161353","KOSSUTH REGIONAL HEALTH CENTER","1515 SOUTH PHILLIPS STREET","ALGONA","IA","50511","KOSSUTH","5152952451","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161354","HORN MEMORIAL HOSPITAL","701 E 2ND ST","IDA GROVE","IA","51445","IDA","7123643311","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161355","KNOXVILLE HOSPITAL & CLINICS","1002 SOUTH LINCOLN STREET","KNOXVILLE","IA","50138","MARION","6418422151","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161356","HENRY COUNTY HEALTH CENTER","407 S WHITE ST","MOUNT PLEASANT","IA","52641","HENRY","3193853141","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161357","PALO ALTO COUNTY HOSPITAL","3201 1ST STREET","EMMETSBURG","IA","50536","PALO ALTO","7128525500","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161358","WAYNE COUNTY HOSPITAL","417 SOUTH EAST STREET","CORYDON","IA","50060","WAYNE","6418722260","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161359","BURGESS HEALTH CENTER","1600 DIAMOND STREET","ONAWA","IA","51040","MONONA","7124232311","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161360","ORANGE CITY AREA HEALTH SYSTEM","1000 LINCOLN CIRCLE SE","ORANGE CITY","IA","51041","SIOUX","7127374984","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161361","VAN DIEST MEDICAL CENTER","2350 HOSPITAL DRIVE","WEBSTER CITY","IA","50595","HAMILTON","5158329400","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161362","CHEROKEE REGIONAL MEDICAL CENTER","300 SIOUX VALLEY DRIVE","CHEROKEE","IA","51012","CHEROKEE","7122255101","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161363","MONTGOMERY COUNTY MEMORIAL HOSPITAL","2301 EASTERN AVENUE","RED OAK","IA","51566","MONTGOMERY","7126237000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","27","21688","18590","25338","","07/01/2010","06/30/2013"
"161364","JEFFERSON COUNTY HEALTH CENTER","2000 S MAIN","FAIRFIELD","IA","52556","JEFFERSON","6414724111","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161365","GREATER REGIONAL MEDICAL CENTER","1700 WEST TOWNLINE ROAD","CRESTON","IA","50801","UNION","6417827091","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161366","SHENANDOAH MEDICAL CENTER","300 PERSHING AVENUE","SHENANDOAH","IA","51601","PAGE","7122461230","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161367","PELLA REGIONAL HEALTH CENTER","404 JEFFERSON STREET","PELLA","IA","50219","MARION","6416283150","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161368","FLOYD VALLEY HOSPITAL","714 LINCOLN ST NE","LE MARS","IA","51031","PLYMOUTH","7125467871","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161369","CRAWFORD COUNTY MEMORIAL HOSPITAL","100 MEDICAL PARKWAY","DENISON","IA","51442","CRAWFORD","7122652500","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161370","LORING HOSPITAL","211 HIGHLAND AVENUE PO BOX 217","SAC CITY","IA","50583","SAC","7126627105","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"161371","WINNESHIEK MEDICAL CENTER","901 MONTGOMERY STREET","DECORAH","IA","52101","WINNESHIEK","5633822911","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","33","17483","15222","20102","","07/01/2010","06/30/2013"
"161372","BOONE COUNTY HOSPITAL","1015 UNION STREET","BOONE","IA","50036","BOONE","5154323140","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
